Id;Name;Name2
STRIG_EUP;Striga euphrasioides (Vahl) Benth.;(Striga euphrasioides (Vahl) Benth.)
STRIG_HER;Striga hermonthica (Delile) Benth.;(Striga hermonthica (Delile) Benth.)
STROB;Strobilanthes Bl.;(Strobilanthes Bl.)
STROB_ANI;Strobilanthes anisophylla (Lodd. et al.) T. Anderson;(Strobilanthes anisophylla (Lodd. et al.) T. Anderson)
STROB_DYE;Strobilanthes dyeriana Mast.;(Strobilanthes dyeriana Mast.)
STROB_URT;Strobilanthes urticifolia Wall. ex Kuntze;(Strobilanthes urticifolia Wall. ex Kuntze)
STROB_WAL;Strobilanthes wallichii Nees;(Strobilanthes wallichii Nees)
STROM;Stromanthe Sond.;(Stromanthe Sond.)
STROM_SAN;Stromanthe sanguinea (Hook.) Sond.;(Stromanthe sanguinea (Hook.) Sond.)
STROM_STR;Stromanthe stromanthoides;(Stromanthe stromanthoides)
STROP;Strophanthus;(Strophanthus)
STROP_HIS;Strophanthus hispidus DC.;(Strophanthus hispidus DC.)
STROP_KOM;Strophanthus kombe Oliv.;(Strophanthus kombe Oliv.)
STRPC;Streptocarpus Lindl.;(Streptocarpus Lindl.)
STRPC_HYB;Streptocarpus ?hybridus Voss;(Streptocarpus ?hybridus Voss)
STRPC_SAX;Streptocarpus saxorum Engl.;(Streptocarpus saxorum Engl.)
STRPH;Stropharia;(Stropharia)
STRPH_RUG;Stropharia rugoso-annulata Farlow ex. Murr.;(Stropharia rugoso-annulata Farlow ex. Murr.)
STRPS;Streptosolen Miers;(Streptosolen Miers)
STRPS_JAM;Streptosolen jamesonii (Benth.) Miers;(Streptosolen jamesonii (Benth.) Miers)
STRTO;Stratiotes;(Stratiotes)
STRTO_ALO;Stratiotes aloides L.;(Stratiotes aloides L.)
STRYC;Strychnos;(Strychnos)
STRYC_NUX;Strychnos nux-vomica L.;(Strychnos nux-vomica L.)
STRYC_TOX;Strychnos toxifera M. R. Schomb. ex Benth.;(Strychnos toxifera M. R. Schomb. ex Benth.)
STYLI;Stylidium Sw. ex Willd.;(Stylidium Sw. ex Willd.)
STYLI_GRA;Stylidium graminifolium Sw. ex Willd.;(Stylidium graminifolium Sw. ex Willd.)
STYLO;Stylosanthes Sw.;(Stylosanthes Sw.)
STYLO_GUI;Stylosanthes guianensis (Aubl.) Sw.;(Stylosanthes guianensis (Aubl.) Sw.)
STYLO_HAM;Stylosanthes hamata (L.) Taub.;(Stylosanthes hamata (L.) Taub.)
STYLO_HUM;Stylosanthes humilis Kunth;(Stylosanthes humilis Kunth)
STYLO_SCA;Stylosanthes scabra Vogel;(Stylosanthes scabra Vogel)
STYLO_VIS;Stylosanthes viscosa (L.) Sw.;(Stylosanthes viscosa (L.) Sw.)
STYRA;Styrax L.;(Styrax L.)
STYRA_BEN;Styrax benzoin Dryand.;(Styrax benzoin Dryand.)
STYRA_JAP;Styrax japonicus Siebold & Zucc.;(Styrax japonicus Siebold & Zucc.)
SUAED;Suaeda Forssk. ex J. F. Gmel.;(Suaeda Forssk. ex J. F. Gmel.)
SUAED_ALT;Suaeda altissima (L.) Pall.;(Suaeda altissima (L.) Pall.)
SUAED_EDU;Suaeda edulis Flores Olv. & Noguez;(Suaeda edulis Flores Olv. & Noguez)
SUAED_MEX;Suaeda mexicana (Standl.) Standl.;(Suaeda mexicana (Standl.) Standl.)
SUTER;Sutera Roth;(Sutera Roth)
SUTER_COR;Sutera cordata Thunb. Kuntze;(Sutera cordata Thunb. Kuntze)
SUTER_DIF;Sutera diffusa;(Sutera diffusa)
SUTER_POL;Sutera polyantha (Benth.) Kuntze;(Sutera polyantha (Benth.) Kuntze)
SWAIN;Swainsona Salisb.;(Swainsona Salisb.)
SWAIN_FOR;Swainsona formosa (G. Don) Joy Thomps.;(Swainsona formosa (G. Don) Joy Thomps.)
SWERT;Swertia L.;(Swertia L.)
SWIET;Swietenia;(Swietenia)
SWIET_MAC;Swietenia macrophylla King;(Swietenia macrophylla King)
SWIET_MAH;Swietenia mahagoni (L.) Jacq.;(Swietenia mahagoni (L.) Jacq.)
SYMPH;Symphyotrichum;(Symphyotrichum)
SYMPH_ERI;Symphyotrichum ericoides (L.) G. L. Nesom;(Symphyotrichum ericoides (L.) G. L. Nesom)
SYMPH_NOV;Symphyotrichum novi-belgii (L.) G. L. Nesom;(Symphyotrichum novi-belgii (L.) G. L. Nesom)
SYMPH_NVA;Symphyotrichum novae-angliae (L.) G. L. Nesom;(Symphyotrichum novae-angliae (L.) G. L. Nesom)
SYMPH_PIL;Symphyotrichum pilosum (Willd.) G. L. Nesom;(Symphyotrichum pilosum (Willd.) G. L. Nesom)
SYMPH_PIL_PRI;Symphyotrichum pilosum (Willd.) G. L. Nesom var. pringlei (A. Gray) G. L. Nesom;(Symphyotrichum pilosum (Willd.) G. L. Nesom var. pringlei (A. Gray) G. L. Nesom)
SYMPH_PNO;Aster pringlei ?novi belgii;(Aster pringlei ?novi belgii)
SYMPL;Symplocos Jacq.;(Symplocos Jacq.)
SYMPY;Symphytum L.;(Symphytum L.)
SYMPY_UPL;Symphytum ?uplandicum Nyman;(Symphytum ?uplandicum Nyman)
SYNGO;Syngonium Schott;(Syngonium Schott)
SYNGO_POD;Syngonium podophyllum Schott;(Syngonium podophyllum Schott)
SYNGT;Syngonanthus Ruhland;(Syngonanthus Ruhland)
SYNGT_CHR;Syngonanthus chrysanthus (Bong.) Ruhland;(Syngonanthus chrysanthus (Bong.) Ruhland)
SYRIN;Syringa L.;(Syringa L.)
SYRIN_CHI;Syringa ?chinensis Willd.;(Syringa ?chinensis Willd.)
SYRIN_HYA;Syringa ?hyacinthiflora Rehder;(Syringa ?hyacinthiflora Rehder)
SYRIN_JOS;Syringa josikaea J. Jacq. ex Rchb.;(Syringa josikaea J. Jacq. ex Rchb.)
SYRIN_KOM;Syringa komarowii C. K. Schneid.;(Syringa komarowii C. K. Schneid.)
SYRIN_KOM_REF;Syringa komarowii C. K. Schneid. subsp. reflexa (C. K. Schneid.) P. S. Green & M. C. Chang;(Syringa komarowii C. K. Schneid. subsp. reflexa (C. K. Schneid.) P. S. Green & M. C. Chang)
SYRIN_MEY;Syringa meyeri C. K. Schneid.;(Syringa meyeri C. K. Schneid.)
SYRIN_MPU;hybrids between Syringa meyeri C. K. Schneid. and Syringa pubescens Turcz.;(hybrids between Syringa meyeri C. K. Schneid. and Syringa pubescens Turcz.)
SYRIN_OBL;Syringa oblata Lindl.;(Syringa oblata Lindl.)
SYRIN_PUB;Syringa pubescens Turcz.;(Syringa pubescens Turcz.)
SYRIN_PUB_MIC;Syringa pubescens Turcz. subsp. microphylla (Diels) M.C. Chang & X.L. Chen;(Syringa pubescens Turcz. subsp. microphylla (Diels) M.C. Chang & X.L. Chen)
SYRIN_PUB_PAT;Syringa pubescens Turcz. subsp. patula (Palib.) M. C. Chang & X. L. Chen;(Syringa pubescens Turcz. subsp. patula (Palib.) M. C. Chang & X. L. Chen)
SYRIN_RET;Syringa reticulata (Blume) H. Hara;(Syringa reticulata (Blume) H. Hara)
SYRIN_RET_PEK;Syringa reticulata (Blume) H. Hara subsp. pekinensis (Rupr.) P. S. Green & M. C. Chang;(Syringa reticulata (Blume) H. Hara subsp. pekinensis (Rupr.) P. S. Green & M. C. Chang)
SYRIN_VIL;Syringa villosa Vahl;(Syringa villosa Vahl)
SYRIN_VUL;Syringa vulgaris L.;(Syringa vulgaris L.)
SYZYG;Syzygium Gaertn.;(Syzygium Gaertn.)
SYZYG_AQU;Syzygium aqueum (Burm. f.) Alston;(Syzygium aqueum (Burm. f.) Alston)
SYZYG_ARO;Syzygium aromaticum (L.) Merr. et L. M. Perry;(Syzygium aromaticum (L.) Merr. et L. M. Perry)
SYZYG_AUS;Syzygium australe (J. C. Wendl. ex Link) B. Hyland;(Syzygium australe (J. C. Wendl. ex Link) B. Hyland)
SYZYG_CUM;Syzygium cumini (L.) Skeels;(Syzygium cumini (L.) Skeels)
SYZYG_FRA;Syzygium francisii;(Syzygium francisii)
SYZYG_JAM;Syzygium jambos (L.) Alston;(Syzygium jambos (L.) Alston)
SYZYG_LUE;Syzygium luehmannii (F. Muell.) L.A.S.Johnson;(Syzygium luehmannii (F. Muell.) L.A.S.Johnson)
SYZYG_MAL;Syzygium malaccense (L.) Merr. et Perry;(Syzygium malaccense (L.) Merr. et Perry)
SYZYG_OLE;Syzygium oleosum (F. Muell.) B. Hyland;(Syzygium oleosum (F. Muell.) B. Hyland)
SYZYG_PAN;Syzygium paniculatum Banks ex Gaertn.;(Syzygium paniculatum Banks ex Gaertn.)
SYZYG_SAM;Syzygium samarangense (Blume) Merr. et Perry;(Syzygium samarangense (Blume) Merr. et Perry)
SYZYG_WIL;Syzygium wilsonii;(Syzygium wilsonii)
SYZYG_WIL_WIL;Syzygium wilsonii subsp. wilsonii;(Syzygium wilsonii subsp. wilsonii)
SYZYG_WLU;Syzygium wilsonii subsp. wilsonii ? S. luehmannii (F. Muell.) L.A.S.Johnson;(Syzygium wilsonii subsp. wilsonii ? S. luehmannii (F. Muell.) L.A.S.Johnson)
TABEB;Tabebuia;(Tabebuia)
TABEB_DON;Roseodendron donnell-smithii (Rose) Miranda;(Roseodendron donnell-smithii (Rose) Miranda)
TABEB_ROS;Tabebuia rosea (Bertol.) DC.;(Tabebuia rosea (Bertol.) DC.)
TABER;Tabernaemontana L.;(Tabernaemontana L.)
TABER_DIV;Tabernaemontana divaricata (L.) R. Br. ex Roem. & Schult.;(Tabernaemontana divaricata (L.) R. Br. ex Roem. & Schult.)
TACCA;Tacca J.R. Forst. et G. Forst;(Tacca J.R. Forst. et G. Forst)
TACCA_CHA;Tacca chantrieri Andre;(Tacca chantrieri Andre)
TACCA_CIN;Tacca chantrieri Andre ? T. integrifolia Ker Gawl;(Tacca chantrieri Andre ? T. integrifolia Ker Gawl)
TACCA_INT;Tacca integrifolia Ker Gawl.;(Tacca integrifolia Ker Gawl.)
TACIT;Tacitus Moran ;(Tacitus Moran )
TAENI;Taeniatherum;(Taeniatherum)
TAENI_CAP;Taeniatherum caput-medusae (L.) Nevski;(Taeniatherum caput-medusae (L.) Nevski)
TAGET;Tagetes L.;(Tagetes L.)
TAGET_ERE;Tagetes erecta L.;(Tagetes erecta L.)
TAGET_FOE;Tagetes foetidissima DC.;(Tagetes foetidissima DC.)
TAGET_LEM;Tagetes lemmonii A. Gray;(Tagetes lemmonii A. Gray)
TAGET_LPA;Tagetes lemmonii ? Tagetes patula;(Tagetes lemmonii ? Tagetes patula)
TAGET_LUC;Tagetes lucida Cav.;(Tagetes lucida Cav.)
TAGET_MIC;Tagetes micrantha Cav.;(Tagetes micrantha Cav.)
TAGET_MIN;Tagetes minuta L.;(Tagetes minuta L.)
TAGET_PAR;Tagetes parryi A. Gray;(Tagetes parryi A. Gray)
TAGET_PAT;Tagetes patula L.;(Tagetes patula L.)
TAGET_PAT_NAN;Tagetes patula L. ssp nana;(Tagetes patula L. ssp nana)
TAGET_PMM;hybrids between Tagetes patula and Tagetes minuta;(hybrids between Tagetes patula and Tagetes minuta)
TAGET_TEN;Tagetes tenuifolia Cav.;(Tagetes tenuifolia Cav.)
TAHIN;Tahina J. Dransf. & Rakotoarin.;(Tahina J. Dransf. & Rakotoarin.)
TAHIN_SPE;Tahina spectabilis J. Dransf. & Rakotoarin.;(Tahina spectabilis J. Dransf. & Rakotoarin.)
TAIMI;Taimingasa (Kitam.) C. Ren & Q. E. Yang;(Taimingasa (Kitam.) C. Ren & Q. E. Yang)
TAIMI_FIR;Taimingasa firma (Kom.) C. Ren & Q. E. Yang;(Taimingasa firma (Kom.) C. Ren & Q. E. Yang)
TAIWA;Taiwania Hayata;(Taiwania Hayata)
TALIN;Talinum;(Talinum)
TALIN_PAN;Talinum paniculatum (Jacq.) Gaertn.;(Talinum paniculatum (Jacq.) Gaertn.)
TALIS;Talisia;(Talisia)
TALIS_ESC;Talisia esculenta Radlk.;(Talisia esculenta Radlk.)
TAMRN;Tamarindus;(Tamarindus)
TAMRN_IND;Tamarindus indica L.;(Tamarindus indica L.)
TAMRX;Tamarix L.;(Tamarix L.)
TAMRX_AFR;Tamarix africana Poir.;(Tamarix africana Poir.)
TAMRX_APH;Tamarix aphylla (L.) H. Karst.;(Tamarix aphylla (L.) H. Karst.)
TAMRX_GAL;Tamarix gallica L.;(Tamarix gallica L.)
TAMRX_TET;Tamarix tetrandra Pall. ex M. Bieb.;(Tamarix tetrandra Pall. ex M. Bieb.)
TANAC;Tanacetum L.;(Tanacetum L.)
TANAC_ACH;Tanacetum achilleifolium (M. Bieb.) Sch. Bip.;(Tanacetum achilleifolium (M. Bieb.) Sch. Bip.)
TANAC_BAL;Tanacetum balsamita L.;(Tanacetum balsamita L.)
TANAC_CIN;Tanacetum cinerariifolium (Trevir.) Sch. Bip.;(Tanacetum cinerariifolium (Trevir.) Sch. Bip.)
TANAC_COC;Tanacetum coccineum (Willd.) Grierson;(Tanacetum coccineum (Willd.) Grierson)
TANAC_PTF;Tanacetum parthenifolium (Willd.) Sch. Bip.;(Tanacetum parthenifolium (Willd.) Sch. Bip.)
TANAC_PTN;Tanacetum parthenium (L.) Sch. Bip.;(Tanacetum parthenium (L.) Sch. Bip.)
TANAC_VUL;Tanacetum vulgare L.;(Tanacetum vulgare L.)
TARAX;Taraxacum;(Taraxacum)
TARAX_KOK;Taraxacum kok-saghyz L. E. Rodin;(Taraxacum kok-saghyz L. E. Rodin)
TARAX_OFF;Taraxacum officinale F. H. Wigg., s.l.;(Taraxacum officinale F. H. Wigg., s.l.)
TARCH;Tarchonanthus;(Tarchonanthus)
TARCH_CAM;Tarchonanthus camphoratus L.;(Tarchonanthus camphoratus L.)
TAREN;Tarenna J. Gaertner.;(Tarenna J. Gaertner.)
TAREN_BOR;Tarenna borbonica (Hend. & A. A. Hend.) Verdc.;(Tarenna borbonica (Hend. & A. A. Hend.) Verdc.)
TAXDI;?Taxodiomeria Z. J. Ye et al.;(?Taxodiomeria Z. J. Ye et al.)
TAXDI_PEI;?Taxodiomeria peizhongii Z. J. Ye et al.;(?Taxodiomeria peizhongii Z. J. Ye et al.)
TAXOD;Taxodium;(Taxodium)
TAXOD_DIS;Taxodium distichum (L.) Rich.;(Taxodium distichum (L.) Rich.)
TAXOD_DIS_IMB;Taxodium distichum (L.) Rich. var. imbricarium (Nutt.) H. B. Croom;(Taxodium distichum (L.) Rich. var. imbricarium (Nutt.) H. B. Croom)
TAXUS;Taxus L.;(Taxus L.)
TAXUS_BAC;Taxus baccata L.;(Taxus baccata L.)
TAXUS_CUS;Taxus cuspidata Siebold & Zucc.;(Taxus cuspidata Siebold & Zucc.)
TAXUS_MED;Taxus ?media Rehder;(Taxus ?media Rehder)
TECOM;Tecoma Juss.;(Tecoma Juss.)
TECOM_CAP;Tecoma capensis (Thunb.) Lindl.;(Tecoma capensis (Thunb.) Lindl.)
TECOM_STA;Tecoma stans (L.) Juss. ex Kunth;(Tecoma stans (L.) Juss. ex Kunth)
TECTO;Tectona;(Tectona)
TECTO_GRA;Tectona grandis L. f.;(Tectona grandis L. f.)
TELOP;Telopea R. Br.;(Telopea R. Br.)
TELOP_MON;Telopea mongaensis Cheel;(Telopea mongaensis Cheel)
TELOP_ORE;Telopea oreades F. Muell.;(Telopea oreades F. Muell.)
TELOP_SMO;Telopea speciosissima ? Telopea mongaensis;(Telopea speciosissima ? Telopea mongaensis)
TELOP_SOR;Telopea speciosissima x Telopea oreades;(Telopea speciosissima x Telopea oreades)
TELOP_SPE;Telopea speciosissima (Sm.) R. Br.;(Telopea speciosissima (Sm.) R. Br.)
TELOP_STR;Telopea speciosissima ? Telopea truncata ;(Telopea speciosissima ? Telopea truncata )
TELOP_TRU;Telopea truncata (Labill.) R. Br.;(Telopea truncata (Labill.) R. Br.)
TELOS;Telosma Coville;(Telosma Coville)
TEMPL;Templetonia R. Br.;(Templetonia R. Br.)
TEMPL_RET;Templetonia retusa (Vent.) R. Br.;(Templetonia retusa (Vent.) R. Br.)
TEPHO;Tephroseris (Rchb.) Rchb.;(Tephroseris (Rchb.) Rchb.)
TEPHO_PAL;Tephroseris palustris (L.) Rchb.;(Tephroseris palustris (L.) Rchb.)
TEPHR;Tephrosia;(Tephrosia)
TEPHR_CAN;Tephrosia candida DC.;(Tephrosia candida DC.)
TEPHR_PUR;Tephrosia purpurea (L.) Pers.;(Tephrosia purpurea (L.) Pers.)
TEPHR_VOG;Tephrosia vogelii Hook. f.;(Tephrosia vogelii Hook. f.)
TERMI;Terminalia;(Terminalia)
TERMI_AMA;Terminalia amazonia (J. F. Gmel.) Exell;(Terminalia amazonia (J. F. Gmel.) Exell)
TERMI_ARJ;Terminalia arjuna (Roxb. ex DC.) Wight & Arn.;(Terminalia arjuna (Roxb. ex DC.) Wight & Arn.)
TERMI_CAT;Terminalia catappa L.;(Terminalia catappa L.)
TERMI_IVO;Terminalia ivorensis A. Chev.;(Terminalia ivorensis A. Chev.)
TERMI_LAT;Terminalia latipes Benth.;(Terminalia latipes Benth.)
TERMI_LAT_PSI;Terminalia latipes Benth. subsp. psilocarpa Pedley;(Terminalia latipes Benth. subsp. psilocarpa Pedley)
TERMI_MAN;Terminalia mantaly H. Perrier;(Terminalia mantaly H. Perrier)
TERMI_NEO;Terminalia neotaliala Capuron;(Terminalia neotaliala Capuron)
TERMI_SUP;Terminalia superba Engl. & Diels;(Terminalia superba Engl. & Diels)
TERNS;Ternstroemia;(Ternstroemia)
TERNS_GYM;Ternstroemia gymnanthera (Wight & Arn.) Bedd.;(Ternstroemia gymnanthera (Wight & Arn.) Bedd.)
TETRA;Tetradium Lour.;(Tetradium Lour.)
TETRC;Tetraclinis Mast.;(Tetraclinis Mast.)
TETRC_ART;Tetraclinis articulata (Vahl) Mast.;(Tetraclinis articulata (Vahl) Mast.)
TETRC_DAN;Tetradium daniellii (Benn.) T. G. Hartley;(Tetradium daniellii (Benn.) T. G. Hartley)
TETRG;Tetragonia;(Tetragonia)
TETRG_TET;Tetragonia tetragonoides (Pall.) Kuntze;(Tetragonia tetragonoides (Pall.) Kuntze)
TETRN;Tetranema;(Tetranema)
TETRN_ROS;Tetranema roseum (M. Martens & Galeotti) Standl. & Steyerm.;(Tetranema roseum (M. Martens & Galeotti) Standl. & Steyerm.)
TETRT;Tetratheca Sm.;(Tetratheca Sm.)
TETRT_THY;Tetratheca thymifolia Sm.;(Tetratheca thymifolia Sm.)
TEUCR;Teucrium;(Teucrium)
TEUCR_BOT;Teucrium botrys L.;(Teucrium botrys L.)
TEUCR_CHA;Teucrium chamaedrys L.;(Teucrium chamaedrys L.)
TEUCR_FRU;Teucrium fruticans L.;(Teucrium fruticans L.)
TEUCR_LUC;Teucrium ?lucidrys Boom;(Teucrium ?lucidrys Boom)
THALI;Thalictrum L.;(Thalictrum L.)
THALI_AQU;Thalictrum aquilegiifolium L.;(Thalictrum aquilegiifolium L.)
THALI_DEL;Thalictrum delavayi Franch.;(Thalictrum delavayi Franch.)
THALI_FLA;Thalictrum flavum L.;(Thalictrum flavum L.)
THALI_MIN;Thalictrum minus L.;(Thalictrum minus L.)
THALI_PET;Thalictrum petaloideum L.;(Thalictrum petaloideum L.)
THALI_ROC;Thalictrum rochebruneanum Franch. & Sav.;(Thalictrum rochebruneanum Franch. & Sav.)
THELY;Thelypteris Schmidel;(Thelypteris Schmidel)
THELY_KUN;Thelypteris kunthii (Desv.) C. V. Morton;(Thelypteris kunthii (Desv.) C. V. Morton)
THEME;Themeda;(Themeda)
THEME_TRI;Themeda triandra Forssk.;(Themeda triandra Forssk.)
THEOB;Theobroma;(Theobroma)
THEOB_CAC;Theobroma cacao L.;(Theobroma cacao L.)
THEOB_GRA;Theobroma grandiflorum (Willd. ex Spreng.) Schum.;(Theobroma grandiflorum (Willd. ex Spreng.) Schum.)
THESP;Thespesia;(Thespesia)
THESP_POP;Thespesia populnea (L.) Sol. ex Correa;(Thespesia populnea (L.) Sol. ex Correa)
THINO;Thinopyrum A. Love;(Thinopyrum A. Love)
THINO_ELO;Thinopyrum elongatum (Host) D. R. Dewey;(Thinopyrum elongatum (Host) D. R. Dewey)
THINO_INT;Thinopyrum intermedium (Host) Barkworth & D. R. Dewey;(Thinopyrum intermedium (Host) Barkworth & D. R. Dewey)
THINO_INT_BAR;Thinopyrum intermedium (Host) Barkworth & D. R. Dewey subsp. barbulatum (Schur) Barkworth & D. R. Dewey;(Thinopyrum intermedium (Host) Barkworth & D. R. Dewey subsp. barbulatum (Schur) Barkworth & D. R. Dewey)
THINO_INT_INT;Thinopyrum intermedium (Host) Barkworth & D. R. Dewey subsp. intermedium;(Thinopyrum intermedium (Host) Barkworth & D. R. Dewey subsp. intermedium)
THINO_PON;Thinopyrum ponticum (Podp.) Barkworth & D. R. Dewey;(Thinopyrum ponticum (Podp.) Barkworth & D. R. Dewey)
THLAS;Thlaspi;(Thlaspi)
THLAS_ARV;Thlaspi arvense L.;(Thlaspi arvense L.)
THRYP;Thryptomene;(Thryptomene)
THRYP_CAL;Thryptomene calycina (Lindl.) Stapf;(Thryptomene calycina (Lindl.) Stapf)
THUJA;Thuja L.;(Thuja L.)
THUJA_OCC;Thuja occidentalis L.;(Thuja occidentalis L.)
THUJA_PLI;Thuja plicata Donn. ex D. Don;(Thuja plicata Donn. ex D. Don)
THUJA_SPL;Thuja standishii x Thuja plicata;(Thuja standishii x Thuja plicata)
THUJA_STA;Thuja standishii (Gordon) Carriere;(Thuja standishii (Gordon) Carriere)
THUJO;Thujopsis Siebold & Zucc. ex Endl.;(Thujopsis Siebold & Zucc. ex Endl.)
THUJO_DOL;Thujopsis dolabrata (L. f.) Siebold & Zucc.;(Thujopsis dolabrata (L. f.) Siebold & Zucc.)
THUNB;Thunbergia Retz.;(Thunbergia Retz.)
THUNB_ALA;Thunbergia alata Bojer ex Sims;(Thunbergia alata Bojer ex Sims)
THUNB_ERE;Thunbergia erecta (Benth.) T. Anderson;(Thunbergia erecta (Benth.) T. Anderson)
THUNB_FRA;Thunbergia fragrans Roxb.;(Thunbergia fragrans Roxb.)
THUNB_GIB;Thunbergia gibsonii S. Moore;(Thunbergia gibsonii S. Moore)
THUNB_GRA;Thunbergia grandiflora (Roxb. ex. Rottl.) Roxb.;(Thunbergia grandiflora (Roxb. ex. Rottl.) Roxb.)
THYMU;Thymus L.;(Thymus L.)
THYMU_CIT;Thymus ?citriodorus (Pers.) Schreb.;(Thymus ?citriodorus (Pers.) Schreb.)
THYMU_HER;Thymus herba-barona Loisel.;(Thymus herba-barona Loisel.)
THYMU_NUM;Thymus nummularius bieb;(Thymus nummularius bieb)
THYMU_PAL;Thymus pallasianus Heinr. Braun;(Thymus pallasianus Heinr. Braun)
THYMU_PRA;Thymus praecox Opiz;(Thymus praecox Opiz)
THYMU_PSE;Thymus pseudolanuginosus Ronniger;(Thymus pseudolanuginosus Ronniger)
THYMU_PUL;Thymus pulegioides L.;(Thymus pulegioides L.)
THYMU_QUI;Thymus quinquecostatus Celak.;(Thymus quinquecostatus Celak.)
THYMU_SER;Thymus serpyllum L.;(Thymus serpyllum L.)
THYMU_VUL;Thymus vulgaris L.;(Thymus vulgaris L.)
TIARE;Tiarella L.;(Tiarella L.)
TIARE_COR;Tiarella cordifolia L.;(Tiarella cordifolia L.)
TIARE_POL;Tiarella polyphylla D. Don;(Tiarella polyphylla D. Don)
TIARE_TRI;Tiarella trifoliata L.;(Tiarella trifoliata L.)
TIARE_WHE;Tiarella wherryi Lakela;(Tiarella wherryi Lakela)
TIBOU;Tibouchina Aubl.;(Tibouchina Aubl.)
TIBOU_GRA;Tibouchina granulosa (Desr.) Cogn.;(Tibouchina granulosa (Desr.) Cogn.)
TIBOU_LEP;Tibouchina lepidota (Bonpl.) Baill.;(Tibouchina lepidota (Bonpl.) Baill.)
TIBOU_MLE;Hybrids between Tibouchina lepidota and Tibouchina mutabilis;(Hybrids between Tibouchina lepidota and Tibouchina mutabilis)
TIBOU_MUT;Tibouchina mutabilis (Vell.) Cogn.;(Tibouchina mutabilis (Vell.) Cogn.)
TIBOU_OMU;Tibouchina foveolata x Tibouchina mutabilis;(Tibouchina foveolata x Tibouchina mutabilis)
TIBOU_ORG;Tibouchina foveolata (Naudin) Cogn.;(Tibouchina foveolata (Naudin) Cogn.)
TIBOU_PAR;Tibouchina paratropica Aubl;(Tibouchina paratropica Aubl)
TIBOU_URV;Tibouchina urvilleana (DC.) Cogn.;(Tibouchina urvilleana (DC.) Cogn.)
TIEGH;Tieghemella;(Tieghemella)
TIEGH_HEC;Tieghemella heckelii Pierre ex A. Chev.;(Tieghemella heckelii Pierre ex A. Chev.)
TIGRI;Tigridia Juss.;(Tigridia Juss.)
TIGRI_PAV;Tigridia pavonia (L. f.) Redoute;(Tigridia pavonia (L. f.) Redoute)
TILIA;Tilia L.;(Tilia L.)
TILIA_AME;Tilia americana L.;(Tilia americana L.)
TILIA_CMO;Tilia cordata x tilia mongolica;(Tilia cordata x tilia mongolica)
TILIA_COR;Tilia cordata Mill.;(Tilia cordata Mill.)
TILIA_EUR;Tilia ?europaea L.;(Tilia ?europaea L.)
TILIA_MON;Tilia mongolica Maxim.;(Tilia mongolica Maxim.)
TILIA_PLA;Tilia platyphyllos Scop.;(Tilia platyphyllos Scop.)
TILIA_TOM;Tilia tomentosa Moench;(Tilia tomentosa Moench)
TILLA;Tillandsia L.;(Tillandsia L.)
TILLA_CLA;Tillandsia cyanea x Tillandsia laxissima;(Tillandsia cyanea x Tillandsia laxissima)
TILLA_CPR;Tillandsia cyanea x Tillandsia pretiosa;(Tillandsia cyanea x Tillandsia pretiosa)
TILLA_CYA;Tillandsia cyanea Linden ex K. Koch;(Tillandsia cyanea Linden ex K. Koch)
TILLA_LAX;Tillandsia laxissima Mez;(Tillandsia laxissima Mez)
TILLA_LEI;Tillandsia leiboldiana Schltdl.;(Tillandsia leiboldiana Schltdl.)
TILLA_PRE;Tillandsia pretiosa Mez;(Tillandsia pretiosa Mez)
TILLA_USN;Tillandsia usneoides (L.) L.;(Tillandsia usneoides (L.) L.)
TINAA;Tina Schult.;(Tina Schult.)
TINAA_PHE;Tina phellocarpa (Capuron) Callm. & Buerki;(Tina phellocarpa (Capuron) Callm. & Buerki)
TINAA_TAM;Tina tamatavensis (Capuron) Callm. & Buerki;(Tina tamatavensis (Capuron) Callm. & Buerki)
TITHO;Tithonia Desf. Ex Juss.;(Tithonia Desf. Ex Juss.)
TITHO_ROT;Tithonia rotundifolia (Mill.) S. F. Blake;(Tithonia rotundifolia (Mill.) S. F. Blake)
TOLMI;Tolmiea;(Tolmiea)
TOLMI_MEN;Tolmiea menziesii (Pursh) Torr. et A. Gray;(Tolmiea menziesii (Pursh) Torr. et A. Gray)
TOONA;Toona;(Toona)
TOONA_CIL;Toona ciliata M. Roem.;(Toona ciliata M. Roem.)
TOONA_SIN;Toona sinensis (A. Juss.) M. Roem.;(Toona sinensis (A. Juss.) M. Roem.)
TOREN;Torenia L.;(Torenia L.)
TOREN_CON;Torenia concolor Lindl.;(Torenia concolor Lindl.)
TOREN_FCO;Torenia fournieri Linden ex E. Fourn. ? T. concolor Lindl.;(Torenia fournieri Linden ex E. Fourn. ? T. concolor Lindl.)
TOREN_FOU;Torenia fournieri Linden ex E. Fourn.;(Torenia fournieri Linden ex E. Fourn.)
TORIL;Torilis;(Torilis)
TORIL_JAP;Torilis japonica (Houtt.) DC.;(Torilis japonica (Houtt.) DC.)
TORIL_NOD;Torilis nodosa (L.) Gaertn.;(Torilis nodosa (L.) Gaertn.)
TORRE;Torreya Arn.;(Torreya Arn.)
TOXIC;Toxicodendron;(Toxicodendron)
TOXIC_SUC;Toxicodendron succedaneum (L.) Kuntze;(Toxicodendron succedaneum (L.) Kuntze)
TRACH;Trachystemon D. Don;(Trachystemon D. Don)
